typeNameIndex,cityGuid,totalArea,classCount,teacher,student
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12237","29","84",899
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","25817","6","70",186
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","9057","13","29",403
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9999","21","57",798
1,"9d0ed651-608a-4415-b3b3-49caae75610a","12248","8","19",304
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9000","27","78",1026
4,"33e919a3-872e-4f0c-95bc-cdb5afe8b4ed","38298.8","36","130",1368
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3.8","60","137","1400"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","8852","18","36",684
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","11498","36","160",1368
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","28147","36","82","1335"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","15749","18","39",450
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","3450","10","23","387"
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","30272","30","68",750
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","21000","17","39","667"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","2485","21","57",525
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3320","16","49","570"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","4926","17","47",374
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","10500","10","21","384"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27032","30","69","1205"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","15332","22","60",484
1,"e6958714-65ce-4e9b-bd19-cb83768a355b","1516","12","24",264
1,"9d0ed651-608a-4415-b3b3-49caae75610a","16188","12","28","395"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10200","32","94",704
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3.3","36","143",1044
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9600","30","93",870
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","11400","36","110",1044
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13379","39","98","1530"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","18212","42","124",1218
1,"9d0ed651-608a-4415-b3b3-49caae75610a","25677","31","82",899
1,"9d0ed651-608a-4415-b3b3-49caae75610a","4.6","33","140",1188
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","16260","36","29",1296
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","6.45","67","269",2412
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","18304","24","77",864
1,"9d0ed651-608a-4415-b3b3-49caae75610a","31680","36","95",1188
1,"9d0ed651-608a-4415-b3b3-49caae75610a","50995","36","102",1188
1,"9d0ed651-608a-4415-b3b3-49caae75610a","9000","13","30",429
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","22265","36","100",1188
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10000","25","71",825
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24000","42","131",1386
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12500","30","90",600
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13329","30","105","1000"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","42349","36","144",720
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21000","24","87",480
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27972","24","40",480
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21330","51","145",1020
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","5963.2","17","44",629
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","1468","15","34","553"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","52239","33","103",1221
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13322.862","15","43",555
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","1.2","15","48",360
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30000","15","52",360
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12864","36","88",864
4,"46734f5c-e10c-424d-ad8a-359ace097739","16660","28","92",672
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","2540","12","34",288
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","4272","25","63",775
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","1325","16","43","613"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","4794","21","49","850"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","5002","24","56","892"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10002","21","68",651
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","15000","24","63","963"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24017","13","44",403
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30000","36","80","1200"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20000","30","114",930
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12180","24","82",672
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14250","22","61","869"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","2.1","36","69","1202"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12472","14","41",392
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","6000","18","44",504
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3527.1","26","62",728
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","5252","21","43",588
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3402","12","24",336
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","11300","26","57",910
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20000","25","78",875
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9695","30","71",1050
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14219.3","27","64",594
1,"9d0ed651-608a-4415-b3b3-49caae75610a","13320","9","20",198
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36600","19","59",418
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","30000","24","58",528
1,"9d0ed651-608a-4415-b3b3-49caae75610a","27000","30","70",1170
4,"46734f5c-e10c-424d-ad8a-359ace097739","50000","24","100",936
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21400","35","87",1365
4,"46734f5c-e10c-424d-ad8a-359ace097739","20000","22","69",858
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10510","12","45",468
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20359.6","24","82",624
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27600","22","53",572
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20000","12","38",312
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","1","24","70",624
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21799","21","60","826"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12000","31","90",713
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7085","17","40","672"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","15866","31","79",713
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","2.7","36","120",828
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","4663","26","89",598
1,"9d0ed651-608a-4415-b3b3-49caae75610a","27972","17","48",510
1,"9d0ed651-608a-4415-b3b3-49caae75610a","11000","12","27","403"
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","1197","6","200","200"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","10960","12","25",360
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","26013","36","89",1080
1,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","15000","40","106",1200
1,"9d0ed651-608a-4415-b3b3-49caae75610a","68933.64","48","100",1776
1,"9d0ed651-608a-4415-b3b3-49caae75610a","65000","29","114",1073
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27030","55","197",2035
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","4.5","76","283",2584
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","58800","38","158",1292
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10036","45","141",1530
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10239","24","69","953"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3.3","60","220",2040
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10000","24","70",504
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14250","22","61","869"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","13613","18","67",378
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","18460","12","33",252
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","13762","25","91",525
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","2.5","48","208",1008
1,"9d0ed651-608a-4415-b3b3-49caae75610a","23517","20","50","758"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","16668","24","60",672
1,"9d0ed651-608a-4415-b3b3-49caae75610a","32000","22","43","876"
1,"9d0ed651-608a-4415-b3b3-49caae75610a","9400","18","37",504
1,"9d0ed651-608a-4415-b3b3-49caae75610a","560","12","33",336
1,"9d0ed651-608a-4415-b3b3-49caae75610a","32683","24","31","625"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","11217","31","84",868
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","6578.3","23","60",644
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7077","18","51",504
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","52369","45","168",1260
1,"9d0ed651-608a-4415-b3b3-49caae75610a","30500","32","77","1085"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9600","24","65",600
1,"9d0ed651-608a-4415-b3b3-49caae75610a","3571","25","53",625
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13057.7","30","81",750
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","8487","30","65","1100"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","16294","30","90",960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","8800","22","62",704
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","8287","24","72",768
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","42993","46","167",1472
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10785","30","74",960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13337","30","90",960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","8776","24","82","621"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","18000","18","58",522
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","16530","26","54","700"
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","5388","32","102",928
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","4.93","25","84",725
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14650","24","61",696
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10000","21","62","800"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","11554.9","24","78",864
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","7745","31","108",1116
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","15110","23","69",828
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","8152","23","66",529
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12151","36","103",828
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","44800","20","54",460
4,"46734f5c-e10c-424d-ad8a-359ace097739","76705","39","143",897
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10123","30","88",690
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","13500","17","50",391
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9650","24","60","950"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","15340","50","160",1000
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","6000","18","50",360
1,"9d0ed651-608a-4415-b3b3-49caae75610a","19397","25","50",500
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","33350","28","78",756
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","43355","24","81",648
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","31000","35","115",945
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","12500","31","88",1054
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7608","25","67",850
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14063","32","95",992
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","9","77","277",2387
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7874","25","64",950
4,"d2049815-f99a-47ed-ae3b-0ce3a61bf5d3","220110","60","235",2280
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","28970","16","67",608
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","53328","48","188",1680
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","26800","48","197",1680
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","4","36","200",1260
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","7","26","95",572
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9798","24","72",696
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31000","48","152",1392
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","2.3","31","97",899
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24162","54","168",1404
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","8000","23","80",598
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","2.7","37","121",962
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14000","20","72",660
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3518","30","68",630
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7","50","218",1050
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10239","24","69","953"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","880","38","125",1406
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26000","80","224",2960
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","16530","36","60","1000"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10000","22","68","900"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7608","25","67",925
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","1527","23","67",851
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","16530","36","60","1000"
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14063","32","95",768
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","22041","39","140",936
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","46634.1","54","204",1296
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","44469","27","93",648
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35600","38","120",912
4,"9d0ed651-608a-4415-b3b3-49caae75610a","51076","36","106",756
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","25342","20","70",420
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26000","80","224",2240
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","32000","36","60",1008
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26000","80","224",2880
4,"9d0ed651-608a-4415-b3b3-49caae75610a","80671","42","174",1512
4,"9d0ed651-608a-4415-b3b3-49caae75610a","54004","41","174",1476
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35232","52","162",1664
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14219.3","27","64",864
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26000","80","224",2560
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","14219.3","27","64",864
1,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10300","32","116",1248
4,"58926b20-aa05-4269-82aa-4bccbe054bdc","133400","62","207",1674
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","12500","48","70","1353"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","17841","37","142",999
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","19090","22","73",594
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","171841","69","294",1587
4,"ba7579e1-da12-4f1b-a02a-10038f630a82","200100","44","149",1364
4,"6f178d7d-f2eb-40b2-87b9-51195441c16e","51359","48","178",1296
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","100000","66","257",1782
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","4.6","24","110",648
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","6","26","111",884
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","49392","42","168",1428
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21675.3","52","106",1768
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36000","42","220",1428
4,"ba7579e1-da12-4f1b-a02a-10038f630a82","33350","29","92",638
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","46499","57","260",1254
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","17841","37","142",814
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33593","36","120",792
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","46499","57","260",2166
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10036","45","141",1710
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20250","36","92",1368
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","62641","36","145",1368
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","26284","40","164",1520
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","29873.3","40","146",1040
4,"a15cca25-1cc9-4c7e-a49f-22dbd55e23dc","16","68","262",1768
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","49358","60","235",1560
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28000","28","110",728
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31000","48","152",1584
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40457.90","36","126",1188
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24000","38","169",1254
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","56784","74","258",2442
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","15000","15","48",495
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3","38","132",1254
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","62155","36","140",1044
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","59000","36","156",1044
4,"58926b20-aa05-4269-82aa-4bccbe054bdc","133400","77","300",2233
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","12000","32","76",928
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","50228","15","74",435
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35232","52","162",1924
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","2.3","48","121",1776
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54188","28","111",1036
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23990","30","77",990
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33094","39","170",1287
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23454.3","36","158",1188
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40000","68","168",2244
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","35602","36","135",720
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28030","36","146",720
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33248.8","30","110","1200"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","34368","35","160",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20010","35","95",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9046.87","17","50","510"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","122061","35","141",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","4.6","24","110",672
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40000","54","215",1512
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3","26","70","1000"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20175","33","131",924
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","57800","36","191",864
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","33593","36","120",864
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","55566","48","186",1536
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","20888.6","36","150",1152
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","48691","54","257",2106
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","7","44","165",1716
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3","48","169",1872
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","26680","19","70",741
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","3.6","20","69",780
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","10300","28","71",1092
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","3.56","36","108",1260
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","9698","42","120",1470
4,"0aa811e5-8729-4682-8645-4f675c8aa1a0","28681","50","200",1750
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","2","36","132",1260
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24000","38","169",1330
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","24000","36","133",828
4,"e6958714-65ce-4e9b-bd19-cb83768a355b","40020","39","180",897
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","36000","42","226",966
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","16000","16","77",624
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","21342","39","116",1521
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","31000","48","152",1872
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","3","41","131","1621"
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","19338","24","96",936
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","25000","42","106",1638
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","21675.3","52","106",2028
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","40000","68","168",1836
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54","38","141",1026
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","62155","36","190",972
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","23990","30","77",810
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","7870.6","22","60",594
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","12.01","73","285",2482
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","6","26","111",884
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","40800","20","60",680
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","30015","21","108",630
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27084","31","105",930
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","62641","36","145",1080
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","49300","60","273",1800
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","86710","54","230",2052
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","26740","21","67",798
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","30420","29","106",1102
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","36018","24","50","750"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3000","34","108",1292
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","8000","40","100",1520
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","16000","18","64",450
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","58800","38","158",950
4,"b4cbe134-cb57-462d-9d12-6dd66bc2df5f","224973","46","175",1150
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","20345","36","140",900
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","8.075","48","168",1200
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","59394","40","145",1000
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","4.5","76","283",1672
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3.3","60","220",1320
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","100050","56","198",1232
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","79739","40","226",1160
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","41292","14","63",406
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","66666","47","171",1363
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","42993","46","167",1334
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","3.74","24","104",696
4,"80015907-f175-47f7-b8cd-3f9bf96155bb","25346","24","82",600
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","467","20","76","773"
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","17841","37","142",925
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","54188","28","111",700
4,"SZ-60A266B0-0E30-48E8-9D90-94BBFC7C92A8","28000","28","110",700
4,"GZ-03A59956-A0CD-46CD-81D9-36CF21F49613","27030","55","197",1815
