typeNameIndex,cityGuid,classCount,teacher,student
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","4","11",152
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","9","25","310"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","6","15","234"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","24","128",912
4,"0a846c5a-2cb8-4489-adc7-c8e5e672da92","8","37",200
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","11","44",275
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","32","116",800
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","11","53","445"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","40","168",1000
0,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","13","65","500"
1,"98150175-dc15-4e78-a850-c4914029df2f","28","113",896
1,"98150175-dc15-4e78-a850-c4914029df2f","29","112",928
1,"98150175-dc15-4e78-a850-c4914029df2f","10","30",320
1,"98150175-dc15-4e78-a850-c4914029df2f","29","112",928
1,"88535016-2609-4cb5-9150-4263d6b0fa20","40","167","1028"
1,"88535016-2609-4cb5-9150-4263d6b0fa20","24","84",696
4,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","34","108","1340"
4,"98150175-dc15-4e78-a850-c4914029df2f","42","171",1218
4,"98150175-dc15-4e78-a850-c4914029df2f","30","147",870
4,"98150175-dc15-4e78-a850-c4914029df2f","22","113",638
4,"98150175-dc15-4e78-a850-c4914029df2f","47","180","1500"
4,"98150175-dc15-4e78-a850-c4914029df2f","19","80",551
1,"c08b767a-17f9-40a8-b56f-a35c06debeeb","38","192",1102
4,"98150175-dc15-4e78-a850-c4914029df2f","62","300",2232
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","27","81",972
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","28","73",1008
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","37","116",1332
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","56","260",1848
1,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","12","22",396
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","26","80",858
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","74",792
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40","87",1320
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","11","38",220
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","76","288",1520
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","22","51",440
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","8","28","279"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","63","183",1260
1,"4b994da8-3732-45fe-9545-b2c3e56effda","9","16","350"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","11","39",220
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8","15","245"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","6","14","149"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","7","17","211"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","12","23","400"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","10","43",270
1,"4b994da8-3732-45fe-9545-b2c3e56effda","9","23","348"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8","16","243"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","12","35",324
1,"4b994da8-3732-45fe-9545-b2c3e56effda","6","12","164"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","4","21","139"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","15","59",405
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","64","280",1728
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","76","288",2052
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","43","200",1032
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","95","300",2280
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","60","240",1860
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","26","104",806
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","36","135",1116
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","28","137","978"
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","26","152",806
4,"4b994da8-3732-45fe-9545-b2c3e56effda","20","74",620
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","72","270",2736
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","26","111",988
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","33","150",1254
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","32","148",1216
4,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","24","106",912
1,"81be4064-239a-403d-bbbc-db939d487b88","72","228",2736
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","12","42",456
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","10","34","354"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","30","108",1050
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","10","26","314"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","5","13","129"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","10","34","354"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","11","25","268"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","20","45","661"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","20","68","669"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","15","31","540"
"5","a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","5","11","176"
4,"81be4064-239a-403d-bbbc-db939d487b88","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","15","50","530"
4,"81be4064-239a-403d-bbbc-db939d487b88","36","140",792
4,"81be4064-239a-403d-bbbc-db939d487b88","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","34","138",748
4,"81be4064-239a-403d-bbbc-db939d487b88","52","296",1144
4,"81be4064-239a-403d-bbbc-db939d487b88","21","83",819
4,"81be4064-239a-403d-bbbc-db939d487b88","21","83",819
0,"98150175-dc15-4e78-a850-c4914029df2f","8","30","290"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","46","179",1794
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","26","91","1006"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","52","212",2028
4,"81be4064-239a-403d-bbbc-db939d487b88","52","281",2028
4,"81be4064-239a-403d-bbbc-db939d487b88","21","83",819
4,"81be4064-239a-403d-bbbc-db939d487b88","41","245",1066
4,"81be4064-239a-403d-bbbc-db939d487b88","15","65",390
4,"81be4064-239a-403d-bbbc-db939d487b88","60","260",1560
4,"81be4064-239a-403d-bbbc-db939d487b88","33","129",858
4,"81be4064-239a-403d-bbbc-db939d487b88","33","131",1089
4,"81be4064-239a-403d-bbbc-db939d487b88","33","131",1089
4,"81be4064-239a-403d-bbbc-db939d487b88","32","130",1056
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","19","121",627
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","14","76",462
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","27","88",810
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","21","99",630
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","25","90",750
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","29","99",870
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","30","102",900
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","18","59",540
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","36","140",1080
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","20","78",740
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","20","88",740
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","43","120",1591
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","36","135",864
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","25","87",600
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","54","81",1296
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12","30","480"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","18","59",432
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","28","92",672
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","32","93",672
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","21","114",441
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","52","145",1092
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","18","59",378
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","14","30",294
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","21","99",441
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12","59",252
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","6","8",168
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","6","10","221"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","6","8","120"
1,"98150175-dc15-4e78-a850-c4914029df2f","10","22","362"
1,"98150175-dc15-4e78-a850-c4914029df2f","14","30",392
1,"98150175-dc15-4e78-a850-c4914029df2f","27","92",675
1,"98150175-dc15-4e78-a850-c4914029df2f","20","56",500
1,"98150175-dc15-4e78-a850-c4914029df2f","20","69",500
1,"98150175-dc15-4e78-a850-c4914029df2f","37","107",925
1,"98150175-dc15-4e78-a850-c4914029df2f","13","29","453"
1,"98150175-dc15-4e78-a850-c4914029df2f","10","18",320
1,"98150175-dc15-4e78-a850-c4914029df2f","12","42",384
1,"98150175-dc15-4e78-a850-c4914029df2f","6","13","229"
1,"98150175-dc15-4e78-a850-c4914029df2f","10","28","340"
1,"98150175-dc15-4e78-a850-c4914029df2f","28","88",896
1,"98150175-dc15-4e78-a850-c4914029df2f","9","19","350"
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","12","70",384
1,"98150175-dc15-4e78-a850-c4914029df2f","10","24",390
1,"98150175-dc15-4e78-a850-c4914029df2f","20","53",780
1,"98150175-dc15-4e78-a850-c4914029df2f","10","22",390
1,"98150175-dc15-4e78-a850-c4914029df2f","16","34",624
1,"98150175-dc15-4e78-a850-c4914029df2f","15","35","600"
1,"98150175-dc15-4e78-a850-c4914029df2f","17","40",663
1,"98150175-dc15-4e78-a850-c4914029df2f","20","36","724"
1,"98150175-dc15-4e78-a850-c4914029df2f","11","20",396
1,"88535016-2609-4cb5-9150-4263d6b0fa20","18","67",648
1,"88535016-2609-4cb5-9150-4263d6b0fa20","23","68",828
1,"88535016-2609-4cb5-9150-4263d6b0fa20","31","126",713
4,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","21","114",483
4,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","40","160",920
4,"98150175-dc15-4e78-a850-c4914029df2f","18","87","700"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","10","25","320"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","12","61","470"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","18","96","582"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","20","69",460
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","24","148","900"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","30","194","1157"
4,"98150175-dc15-4e78-a850-c4914029df2f","42","197",966
4,"98150175-dc15-4e78-a850-c4914029df2f","42","236",1260
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","10","43","300"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","8","10",240
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","87",720
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","18","55","601"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","12","42","436"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","57","184",1710
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","20","47","748"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","43","125",1290
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","55","183",1485
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","15","35","610"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","7","7","210"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","10","25","343"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","8","21","215"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","31","123",837
4,"4b994da8-3732-45fe-9545-b2c3e56effda","56","260",1512
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","4","7","154"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","9","25",306
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","34","121",1156
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","39","152",1326
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","39","251","1329"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","16","119",496
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","11","55","350"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","18","92","665"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","18","87",558
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","30","131",930
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","18","66",558
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","12","75","432"
1,"81be4064-239a-403d-bbbc-db939d487b88","27","79",837
1,"81be4064-239a-403d-bbbc-db939d487b88","30","40","700"
1,"81be4064-239a-403d-bbbc-db939d487b88","16","41","557"
1,"81be4064-239a-403d-bbbc-db939d487b88","12","14","461"
4,"81be4064-239a-403d-bbbc-db939d487b88","25","119",950
4,"81be4064-239a-403d-bbbc-db939d487b88","38","152",1444
4,"81be4064-239a-403d-bbbc-db939d487b88","48","240",1824
4,"81be4064-239a-403d-bbbc-db939d487b88","6","33",228
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","36","90",1368
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","15","41","600"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","10","25",250
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","14","40","528"
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","12","58",300
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","22","51",550
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","18","48",450
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","19","42","716"
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","72","152",1800
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","6","21",150
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","25","80",550
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","39","201",858
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","24","69",528
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","36","27",792
0,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","8","32","250"
4,"88535016-2609-4cb5-9150-4263d6b0fa20","18","130","722"
4,"88535016-2609-4cb5-9150-4263d6b0fa20","40","151",880
1,"98150175-dc15-4e78-a850-c4914029df2f","48","137","1050"
1,"98150175-dc15-4e78-a850-c4914029df2f","17","130",374
1,"98150175-dc15-4e78-a850-c4914029df2f","20","20","600"
1,"98150175-dc15-4e78-a850-c4914029df2f","35","134",1015
1,"98150175-dc15-4e78-a850-c4914029df2f","17","119",493
1,"98150175-dc15-4e78-a850-c4914029df2f","11","34","393"
1,"98150175-dc15-4e78-a850-c4914029df2f","10","21","376"
1,"98150175-dc15-4e78-a850-c4914029df2f","15","106","592"
1,"98150175-dc15-4e78-a850-c4914029df2f","8","21","204"
1,"98150175-dc15-4e78-a850-c4914029df2f","7","35","242"
1,"98150175-dc15-4e78-a850-c4914029df2f","29","120",841
1,"4b994da8-3732-45fe-9545-b2c3e56effda","18","57",522
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8","20","200"
4,"98150175-dc15-4e78-a850-c4914029df2f","19","104",684
4,"98150175-dc15-4e78-a850-c4914029df2f","55","299",1980
4,"98150175-dc15-4e78-a850-c4914029df2f","33","203",1188
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","27","98",891
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","27","98",891
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","40","76","1200"
4,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","41","180",1353
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","30","73","1028"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","32","96",1056
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","18","54",594
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","22","57","860"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","13","32",260
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","8","19","262"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","10","18","390"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","42","108",840
4,"4b994da8-3732-45fe-9545-b2c3e56effda","30","149",600
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","42","114",840
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","6","11","187"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","17","42","543"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","6","13","182"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","8","17","260"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","12","25","400"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","24","76",888
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","13","30","403"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","27","96",999
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","54","207",1998
0,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","21","96","800"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","31","101",1147
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","11","44","421"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","62","209",1488
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","25","90",600
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","44","145",1056
4,"4b994da8-3732-45fe-9545-b2c3e56effda","48","294",1152
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","34","119",816
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","26","92","993"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","44","145",1364
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","44","145",1364
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","34","119",1054
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","25","77","887"
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","56","260",1736
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","91",744
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","15","35",465
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","12","47","461"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","74","271",2072
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","7","34","200"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","7","20","156"
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","68",672
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","9","41","300"
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","13","56","525"
1,"81be4064-239a-403d-bbbc-db939d487b88","36","108",1260
1,"81be4064-239a-403d-bbbc-db939d487b88","32","86",1120
1,"81be4064-239a-403d-bbbc-db939d487b88","18","57","662"
1,"81be4064-239a-403d-bbbc-db939d487b88","16","42","586"
1,"81be4064-239a-403d-bbbc-db939d487b88","20","54",700
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","75","271",2625
1,"81be4064-239a-403d-bbbc-db939d487b88","11","28","336"
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","60","245",1320
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","16","52",352
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","10","25",220
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","10","21","387"
4,"81be4064-239a-403d-bbbc-db939d487b88","18","81","700"
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","36","182",792
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","30","160",1170
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","56","100","1400"
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","36","180",1404
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","54","260",2106
4,"c08b767a-17f9-40a8-b56f-a35c06debeeb","50","208",1950
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","24","82","959"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","54","274",2106
1,"4b994da8-3732-45fe-9545-b2c3e56effda","108","280",4212
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","24","90",624
4,"4b994da8-3732-45fe-9545-b2c3e56effda","6","48",156
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","22","90",572
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","24","127",624
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","34","108",782
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","52","181",1196
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","27","93",621
0,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","31","140",713
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","38","177",874
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","51","124",1173
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","90","278",2700
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","60","143",1800
1,"81be4064-239a-403d-bbbc-db939d487b88","40","140",1200
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","25","67",750
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","25","67",750
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","22","69",660
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","42","117",1554
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","16","44",592
4,"81be4064-239a-403d-bbbc-db939d487b88","10","46",370
4,"81be4064-239a-403d-bbbc-db939d487b88","16","98",544
4,"81be4064-239a-403d-bbbc-db939d487b88","18","84",612
4,"81be4064-239a-403d-bbbc-db939d487b88","16","91",544
4,"81be4064-239a-403d-bbbc-db939d487b88","14","73",294
4,"81be4064-239a-403d-bbbc-db939d487b88","14","97",294
4,"81be4064-239a-403d-bbbc-db939d487b88","20","116",420
4,"81be4064-239a-403d-bbbc-db939d487b88","11","30","300"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","17","88",357
4,"81be4064-239a-403d-bbbc-db939d487b88","16","91",336
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","26","90",546
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","24","93",696
4,"81be4064-239a-403d-bbbc-db939d487b88","53","273",1537
4,"81be4064-239a-403d-bbbc-db939d487b88","35","199",1015
4,"81be4064-239a-403d-bbbc-db939d487b88","11","56",319
4,"81be4064-239a-403d-bbbc-db939d487b88","16","91",400
4,"4b994da8-3732-45fe-9545-b2c3e56effda","64","274",1600
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","10","23","402"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","15","34","595"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","17","37",425
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","20","36","786"
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","22","58",704
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40","140",1280
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","64","194",2048
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","48","126","1297"
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","12","79",384
4,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","12","79",384
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","20","70",640
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","18","71",576
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","22","73",638
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","16","54",464
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","16","52",464
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","15","58",435
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","24","103",696
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40","140",1160
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40","128",1440
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","36","162",1296
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","19","85",684
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","60","240",2160
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","66","280",1518
1,"0a846c5a-2cb8-4489-adc7-c8e5e672da92","32","114",736
4,"df664340-2ac4-47ea-8b6e-5a53094772ec","32","141",736
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","26","86",598
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","10","31",230
1,"4b994da8-3732-45fe-9545-b2c3e56effda","28","117",560
1,"4b994da8-3732-45fe-9545-b2c3e56effda","40","156","1500"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","8","20","310"
1,"4b994da8-3732-45fe-9545-b2c3e56effda","12","33","479"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","20","56",400
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","22","109",440
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","27","52",540
4,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","37","160",740
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","12","42",324
4,"124206b2-9d33-4aec-af82-3a6f7f17aa2c","24","96",648
1,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","38","98",1026
4,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","40","165",1400
4,"81be4064-239a-403d-bbbc-db939d487b88","33","131",1155
4,"df664340-2ac4-47ea-8b6e-5a53094772ec","18","105",630
